date,category,product,units,unit_price,revenue
2024-10-17,Beauty,Shampoo,3,587,1761
2024-10-17,Home,Chair,2,548,1096
2024-10-17,Fashion,T-Shirt,1,1396,1396
2024-10-17,Grocery,Rice,3,529,1587
2024-10-17,Beauty,Perfume,3,732,2196
2024-10-17,Fashion,Jeans,3,1769,5307
2024-10-17,Home,Chair,2,518,1036
2024-10-17,Beauty,Soap,2,835,1670
2024-10-17,Electronics,Smartphone,3,3007,9021
2024-10-18,Beauty,Face Cream,1,496,496
2024-10-18,Fashion,Sneakers,2,1703,3406
2024-10-18,Beauty,Face Cream,2,343,686
2024-10-18,Electronics,Headphones,4,5506,22024
2024-10-18,Electronics,Laptop,1,3949,3949
2024-10-18,Electronics,Laptop,1,3524,3524
2024-10-18,Fashion,Jacket,4,1420,5680
2024-10-18,Fashion,Jacket,3,826,2478
2024-10-18,Fashion,T-Shirt,3,463,1389
2024-10-18,Home,Cookware,4,835,3340
2024-10-18,Beauty,Soap,1,1004,1004
2024-10-18,Electronics,Laptop,2,3708,7416
2024-10-18,Home,Bedsheet,2,1779,3558
2024-10-18,Beauty,Face Cream,2,784,1568
2024-10-18,Grocery,Olive Oil,4,465,1860
2024-10-18,Beauty,Shampoo,4,906,3624
2024-10-18,Grocery,Cereal,1,648,648
2024-10-18,Fashion,Sneakers,3,1683,5049
2024-10-18,Grocery,Pasta,1,710,710
2024-10-18,Beauty,Soap,2,554,1108
2024-10-18,Home,Cookware,1,2336,2336
2024-10-18,Home,Chair,2,555,1110
2024-10-18,Fashion,Sneakers,3,1378,4134
2024-10-18,Grocery,Rice,2,638,1276
2024-10-18,Home,Bedsheet,4,1104,4416
2024-10-18,Beauty,Shampoo,2,1029,2058
2024-10-18,Grocery,Cereal,4,786,3144
2024-10-18,Grocery,Pasta,2,117,234
2024-10-18,Home,Chair,3,377,1131
2024-10-18,Electronics,Smartphone,1,1640,1640
2024-10-18,Beauty,Soap,4,295,1180
2024-10-18,Grocery,Olive Oil,2,351,702
2024-10-18,Home,Bedsheet,4,1433,5732
2024-10-18,Electronics,Headphones,3,3169,9507
2024-10-18,Fashion,Jeans,2,1220,2440
2024-10-18,Home,Bedsheet,1,1555,1555
2024-10-18,Electronics,Headphones,1,4609,4609
2024-10-18,Grocery,Olive Oil,2,365,730
2024-10-18,Grocery,Olive Oil,4,207,828
2024-10-18,Grocery,Cereal,4,772,3088
2024-10-18,Fashion,Sneakers,4,1326,5304
2024-10-18,Fashion,T-Shirt,1,992,992
2024-10-18,Home,Bedsheet,1,2207,2207
2024-10-18,Electronics,Headphones,3,5007,15021
2024-10-18,Home,Cookware,4,2211,8844
2024-10-18,Fashion,Jeans,3,506,1518
2024-10-18,Grocery,Rice,2,203,406
2024-10-18,Fashion,Sneakers,1,518,518
2024-10-18,Fashion,Sneakers,2,786,1572
2024-10-18,Home,Bedsheet,4,526,2104
2024-10-18,Fashion,T-Shirt,3,1472,4416
2024-10-18,Beauty,Soap,4,984,3936
2024-10-18,Grocery,Cereal,3,423,1269
2024-10-18,Grocery,Rice,3,128,384
2024-10-18,Home,Lamp,1,1521,1521
2024-10-18,Electronics,Laptop,4,5315,21260
2024-10-18,Electronics,Headphones,3,3666,10998
2024-10-18,Home,Bedsheet,1,304,304
2024-10-18,Grocery,Rice,4,511,2044
2024-10-18,Fashion,Sneakers,1,515,515
2024-10-18,Fashion,Jacket,2,1506,3012
2024-10-18,Home,Chair,2,1729,3458
2024-10-18,Electronics,Headphones,4,2481,9924
2024-10-18,Beauty,Shampoo,3,1105,3315
2024-10-18,Grocery,Pasta,3,661,1983
2024-10-18,Electronics,Smartwatch,4,5237,20948
2024-10-18,Electronics,Smartwatch,2,5184,10368
2024-10-18,Home,Lamp,3,546,1638
2024-10-18,Grocery,Cereal,1,741,741
2024-10-18,Beauty,Perfume,3,263,789
2024-10-18,Beauty,Soap,4,365,1460
2024-10-18,Home,Bedsheet,2,1853,3706
2024-10-18,Home,Cookware,3,673,2019
2024-10-18,Fashion,T-Shirt,2,610,1220
2024-10-18,Electronics,Laptop,2,4025,8050
2024-10-18,Electronics,Smartphone,3,4624,13872
2024-10-18,Beauty,Perfume,2,1155,2310
2024-10-18,Fashion,Sneakers,3,1026,3078
2024-10-18,Electronics,Headphones,1,3177,3177
2024-10-18,Home,Chair,2,1807,3614
2024-10-18,Grocery,Cereal,1,575,575
2024-10-18,Grocery,Rice,4,171,684
2024-10-18,Fashion,Jacket,1,1562,1562
2024-10-18,Electronics,Laptop,2,5928,11856
2024-10-18,Beauty,Face Cream,4,1082,4328
2024-10-18,Grocery,Rice,2,736,1472
2024-10-18,Fashion,Sneakers,1,1361,1361
2024-10-18,Home,Bedsheet,2,2040,4080
2024-10-18,Home,Lamp,4,2454,9816
2024-10-18,Beauty,Soap,4,464,1856
2024-10-18,Fashion,Jacket,2,1830,3660
2024-10-18,Beauty,Face Cream,1,862,862
2024-10-18,Home,Lamp,2,1537,3074
2024-10-18,Grocery,Olive Oil,2,463,926
2024-10-18,Fashion,Sneakers,1,1909,1909
2024-10-18,Beauty,Shampoo,2,1181,2362
2024-10-18,Grocery,Olive Oil,2,222,444
2024-10-18,Beauty,Shampoo,4,629,2516
2024-10-18,Home,Bedsheet,2,2271,4542
2024-10-18,Beauty,Face Cream,4,256,1024
2024-10-18,Fashion,Jeans,4,1700,6800
2024-10-18,Electronics,Smartwatch,1,2914,2914
2024-10-18,Home,Chair,1,1463,1463
2024-10-18,Home,Chair,4,2389,9556
2024-10-18,Electronics,Smartwatch,4,3201,12804
2024-10-18,Fashion,T-Shirt,1,1319,1319
2024-10-18,Fashion,Sneakers,1,1730,1730
2024-10-18,Fashion,Jacket,1,1890,1890
2024-10-18,Electronics,Laptop,1,1920,1920
2024-10-18,Home,Chair,2,350,700
2024-10-18,Home,Bedsheet,3,452,1356
2024-10-18,Electronics,Smartwatch,3,4080,12240
2024-10-18,Grocery,Rice,2,532,1064
2024-10-18,Electronics,Headphones,1,4049,4049
2024-10-18,Electronics,Smartphone,3,4556,13668
2024-10-18,Beauty,Face Cream,1,165,165
2024-10-18,Electronics,Smartwatch,3,4803,14409
2024-10-18,Home,Lamp,3,952,2856
2024-10-18,Beauty,Shampoo,1,465,465
2024-10-18,Home,Lamp,3,1034,3102
2024-10-18,Fashion,Jacket,1,810,810
2024-10-18,Electronics,Laptop,3,4454,13362
2024-10-18,Beauty,Perfume,4,190,760
2024-10-18,Electronics,Laptop,2,3770,7540
2024-10-18,Fashion,T-Shirt,4,754,3016
2024-10-18,Home,Bedsheet,3,1519,4557
2024-10-18,Home,Chair,2,421,842
2024-10-18,Fashion,T-Shirt,4,524,2096
2024-10-18,Fashion,Sneakers,1,1903,1903
2024-10-18,Fashion,Jeans,3,1785,5355
2024-10-18,Fashion,Jeans,2,1179,2358
2024-10-18,Home,Cookware,2,462,924
2024-10-18,Electronics,Laptop,1,1780,1780
2024-10-18,Electronics,Smartwatch,3,5175,15525
2024-10-18,Beauty,Perfume,3,229,687
2024-10-18,Electronics,Smartwatch,4,4479,17916
2024-10-18,Fashion,T-Shirt,3,720,2160
2024-10-18,Beauty,Face Cream,3,566,1698
2024-10-18,Grocery,Cereal,3,115,345
2024-10-18,Grocery,Olive Oil,3,798,2394
2024-10-18,Electronics,Smartphone,4,3916,15664
2024-10-18,Grocery,Olive Oil,2,652,1304
2024-10-18,Grocery,Cereal,2,414,828
2024-10-18,Grocery,Cereal,2,632,1264
2024-10-18,Home,Bedsheet,1,1860,1860
2024-10-18,Electronics,Smartphone,2,3627,7254
2024-10-18,Beauty,Soap,2,197,394
2024-10-18,Fashion,Jeans,1,1674,1674
2024-10-18,Electronics,Smartphone,2,2366,4732
2024-10-18,Fashion,Sneakers,4,1231,4924
2024-10-18,Electronics,Smartphone,3,2906,8718
2024-10-18,Electronics,Smartphone,3,3804,11412
2024-10-18,Electronics,Laptop,1,5402,5402
2024-10-18,Grocery,Olive Oil,2,795,1590
2024-10-18,Electronics,Headphones,2,3745,7490
2024-10-18,Fashion,Jacket,3,1038,3114
2024-10-18,Electronics,Headphones,2,5617,11234
2024-10-18,Grocery,Olive Oil,2,256,512
2024-10-18,Fashion,T-Shirt,4,515,2060
2024-10-18,Electronics,Laptop,2,2920,5840
2024-10-19,Grocery,Pasta,2,121,242
2024-10-19,Fashion,Jacket,3,1868,5604
2024-10-19,Beauty,Shampoo,1,1055,1055
2024-10-19,Electronics,Laptop,1,5733,5733
2024-10-19,Grocery,Pasta,4,200,800
2024-10-19,Grocery,Pasta,3,788,2364
2024-10-19,Home,Bedsheet,3,1432,4296
2024-10-19,Grocery,Rice,4,640,2560
2024-10-19,Electronics,Headphones,4,2256,9024
2024-10-19,Home,Lamp,1,1869,1869
2024-10-19,Beauty,Face Cream,1,246,246
2024-10-19,Electronics,Laptop,3,2156,6468
2024-10-19,Fashion,Sneakers,4,1489,5956
2024-10-19,Grocery,Pasta,3,380,1140
2024-10-19,Home,Lamp,1,1190,1190
2024-10-19,Grocery,Olive Oil,3,601,1803
2024-10-19,Grocery,Pasta,4,576,2304
2024-10-19,Electronics,Smartwatch,4,3294,13176
2024-10-19,Grocery,Pasta,3,218,654
2024-10-19,Fashion,Jeans,4,1869,7476
2024-10-19,Grocery,Pasta,2,680,1360
2024-10-19,Fashion,Jeans,3,1638,4914
2024-10-19,Grocery,Cereal,3,556,1668
2024-10-19,Home,Lamp,3,2049,6147
2024-10-19,Grocery,Olive Oil,2,466,932
2024-10-19,Home,Bedsheet,2,1490,2980
2024-10-19,Home,Bedsheet,2,2481,4962
2024-10-19,Electronics,Headphones,2,5324,10648
2024-10-19,Fashion,Sneakers,1,1203,1203
2024-10-19,Grocery,Pasta,4,392,1568
2024-10-19,Electronics,Headphones,2,2862,5724
2024-10-19,Fashion,Sneakers,4,1421,5684
2024-10-19,Electronics,Laptop,3,4156,12468
2024-10-19,Fashion,Jeans,3,515,1545
2024-10-19,Beauty,Soap,1,203,203
2024-10-19,Electronics,Laptop,4,4845,19380
2024-10-19,Electronics,Smartphone,3,4657,13971
2024-10-19,Grocery,Cereal,3,170,510
2024-10-19,Grocery,Pasta,4,557,2228
2024-10-19,Electronics,Smartwatch,1,2849,2849
2024-10-19,Electronics,Headphones,1,3034,3034
2024-10-19,Beauty,Shampoo,3,325,975
2024-10-19,Grocery,Pasta,3,449,1347
2024-10-19,Fashion,Jeans,4,1939,7756
2024-10-19,Electronics,Smartphone,1,1673,1673
2024-10-19,Beauty,Face Cream,3,1102,3306
2024-10-19,Home,Lamp,3,2128,6384
2024-10-19,Beauty,Perfume,2,253,506
2024-10-19,Beauty,Soap,1,796,796
2024-10-19,Fashion,Jacket,3,502,1506
2024-10-19,Electronics,Smartphone,3,5906,17718
2024-10-19,Electronics,Smartwatch,2,4977,9954
2024-10-19,Electronics,Smartphone,2,2085,4170
2024-10-19,Fashion,T-Shirt,3,1931,5793
2024-10-19,Electronics,Headphones,4,4544,18176
2024-10-19,Beauty,Soap,4,515,2060
2024-10-19,Grocery,Rice,2,466,932
2024-10-19,Fashion,Jeans,4,583,2332
2024-10-19,Grocery,Pasta,1,230,230
2024-10-19,Grocery,Rice,1,542,542
2024-10-19,Fashion,Jeans,3,1836,5508
2024-10-19,Electronics,Laptop,1,3954,3954
2024-10-19,Electronics,Headphones,2,2479,4958
2024-10-19,Fashion,Sneakers,4,1738,6952
2024-10-19,Electronics,Laptop,2,4730,9460
2024-10-19,Electronics,Smartphone,3,3231,9693
2024-10-19,Beauty,Shampoo,3,450,1350
2024-10-19,Beauty,Shampoo,3,588,1764
2024-10-19,Fashion,Sneakers,1,1175,1175
2024-10-19,Grocery,Pasta,3,323,969
2024-10-19,Fashion,Sneakers,1,853,853
2024-10-19,Home,Chair,2,816,1632
2024-10-19,Fashion,T-Shirt,1,1937,1937
2024-10-19,Grocery,Cereal,4,688,2752
2024-10-19,Electronics,Smartphone,2,1510,3020
2024-10-19,Electronics,Headphones,1,5227,5227
2024-10-19,Fashion,Sneakers,2,710,1420
2024-10-19,Beauty,Perfume,1,338,338
2024-10-19,Home,Chair,2,861,1722
2024-10-19,Electronics,Laptop,2,3761,7522
2024-10-19,Fashion,Jeans,2,1733,3466
2024-10-19,Fashion,Jeans,2,1048,2096
2024-10-19,Electronics,Smartphone,3,5448,16344
2024-10-19,Beauty,Perfume,2,1060,2120
2024-10-19,Grocery,Cereal,3,192,576
2024-10-19,Grocery,Olive Oil,3,453,1359
2024-10-19,Electronics,Headphones,4,4292,17168
2024-10-19,Electronics,Smartphone,2,1852,3704
2024-10-19,Electronics,Smartwatch,4,2587,10348
2024-10-19,Grocery,Olive Oil,4,508,2032
2024-10-19,Grocery,Olive Oil,4,428,1712
2024-10-19,Beauty,Soap,1,955,955
2024-10-19,Electronics,Headphones,3,5305,15915
2024-10-19,Beauty,Face Cream,4,325,1300
2024-10-19,Home,Lamp,3,351,1053
2024-10-19,Grocery,Rice,4,291,1164
2024-10-19,Beauty,Face Cream,1,1095,1095
2024-10-19,Electronics,Laptop,2,2353,4706
2024-10-19,Home,Cookware,3,305,915
2024-10-19,Grocery,Olive Oil,2,143,286
2024-10-19,Home,Chair,4,1277,5108
2024-10-19,Fashion,Sneakers,1,1670,1670
2024-10-19,Beauty,Face Cream,3,279,837
2024-10-19,Grocery,Cereal,3,163,489
2024-10-19,Beauty,Shampoo,4,330,1320
2024-10-19,Electronics,Headphones,2,4136,8272
2024-10-19,Beauty,Soap,3,1072,3216
2024-10-19,Beauty,Face Cream,2,825,1650
2024-10-19,Grocery,Cereal,1,352,352
2024-10-19,Beauty,Face Cream,1,393,393
2024-10-19,Electronics,Smartwatch,1,4207,4207
2024-10-19,Electronics,Laptop,4,4323,17292
2024-10-19,Grocery,Pasta,4,333,1332
2024-10-19,Home,Lamp,1,2213,2213
2024-10-19,Home,Cookware,4,1355,5420
2024-10-19,Fashion,T-Shirt,2,1909,3818
2024-10-19,Home,Cookware,1,2349,2349
2024-10-19,Fashion,Jacket,1,1386,1386
2024-10-19,Beauty,Soap,4,225,900
2024-10-19,Electronics,Headphones,2,5544,11088
2024-10-19,Fashion,Sneakers,2,886,1772
2024-10-19,Electronics,Laptop,1,4421,4421
2024-10-19,Electronics,Headphones,1,3005,3005
2024-10-19,Grocery,Cereal,2,333,666
2024-10-19,Home,Bedsheet,1,1241,1241
2024-10-19,Beauty,Shampoo,3,1076,3228
2024-10-19,Fashion,Sneakers,3,969,2907
2024-10-19,Fashion,T-Shirt,3,1038,3114
2024-10-19,Home,Lamp,3,1257,3771
2024-10-19,Electronics,Smartwatch,2,3589,7178
2024-10-19,Grocery,Cereal,4,544,2176
2024-10-19,Beauty,Perfume,2,641,1282
2024-10-19,Beauty,Face Cream,2,184,368
2024-10-19,Grocery,Pasta,2,178,356
2024-10-19,Grocery,Rice,3,663,1989
2024-10-19,Fashion,T-Shirt,2,1136,2272
2024-10-19,Fashion,T-Shirt,4,599,2396
2024-10-19,Beauty,Face Cream,1,946,946
2024-10-19,Beauty,Face Cream,1,1197,1197
2024-10-19,Fashion,Jeans,3,1119,3357
2024-10-19,Beauty,Soap,3,233,699
2024-10-19,Grocery,Rice,4,792,3168
2024-10-19,Beauty,Face Cream,3,1004,3012
2024-10-19,Beauty,Soap,1,938,938
2024-10-19,Grocery,Olive Oil,1,234,234
2024-10-19,Electronics,Smartwatch,3,3097,9291
2024-10-19,Beauty,Perfume,3,494,1482
2024-10-19,Fashion,Sneakers,4,916,3664
2024-10-19,Grocery,Cereal,4,550,2200
2024-10-19,Electronics,Smartwatch,2,4306,8612
2024-10-19,Electronics,Headphones,2,5851,11702
2024-10-19,Home,Chair,4,2472,9888
2024-10-20,Fashion,Sneakers,1,1547,1547
2024-10-20,Beauty,Soap,2,555,1110
2024-10-20,Fashion,Jeans,3,811,2433
2024-10-20,Electronics,Headphones,4,5429,21716
2024-10-20,Fashion,Jeans,1,1803,1803
2024-10-20,Electronics,Headphones,4,2847,11388
2024-10-20,Home,Lamp,2,1652,3304
2024-10-20,Beauty,Perfume,2,578,1156
2024-10-20,Beauty,Face Cream,2,847,1694
2024-10-20,Electronics,Headphones,4,5149,20596
2024-10-20,Home,Cookware,2,1288,2576
2024-10-20,Fashion,Sneakers,3,1594,4782
2024-10-20,Home,Chair,2,559,1118
2024-10-20,Grocery,Pasta,1,473,473
2024-10-20,Grocery,Olive Oil,4,274,1096
2024-10-20,Grocery,Pasta,2,724,1448
2024-10-20,Beauty,Soap,2,1186,2372
2024-10-20,Fashion,Jeans,1,486,486
2024-10-20,Electronics,Headphones,2,3541,7082
2024-10-20,Home,Chair,4,2368,9472
2024-10-20,Fashion,T-Shirt,3,1244,3732
2024-10-20,Home,Bedsheet,3,307,921
2024-10-20,Beauty,Face Cream,2,446,892
2024-10-20,Fashion,T-Shirt,3,1985,5955
2024-10-20,Electronics,Smartwatch,1,2324,2324
2024-10-20,Home,Chair,4,802,3208
2024-10-20,Fashion,Jeans,4,1070,4280
2024-10-20,Electronics,Headphones,2,3223,6446
2024-10-20,Beauty,Perfume,2,1093,2186
2024-10-20,Electronics,Smartwatch,1,4041,4041
2024-10-20,Grocery,Rice,3,160,480
2024-10-20,Fashion,Jacket,4,1710,6840
2024-10-20,Grocery,Cereal,4,772,3088
2024-10-20,Home,Chair,3,1343,4029
2024-10-20,Home,Lamp,1,2204,2204
2024-10-20,Beauty,Soap,2,346,692
2024-10-20,Grocery,Pasta,4,246,984
2024-10-20,Electronics,Smartphone,4,2163,8652
2024-10-20,Electronics,Laptop,3,3649,10947
2024-10-20,Grocery,Pasta,2,422,844
2024-10-20,Beauty,Perfume,2,194,388
2024-10-20,Home,Chair,3,2170,6510
2024-10-20,Fashion,Sneakers,1,1294,1294
2024-10-20,Beauty,Shampoo,2,265,530
2024-10-20,Grocery,Cereal,4,691,2764
2024-10-20,Electronics,Smartwatch,3,2506,7518
2024-10-20,Fashion,Jeans,2,741,1482
2024-10-20,Beauty,Soap,4,156,624
2024-10-20,Home,Lamp,1,772,772
2024-10-20,Beauty,Shampoo,1,918,918
2024-10-20,Fashion,Jacket,3,1943,5829
2024-10-20,Fashion,T-Shirt,1,1211,1211
2024-10-20,Beauty,Soap,2,435,870
2024-10-20,Grocery,Rice,4,673,2692
2024-10-20,Grocery,Olive Oil,1,507,507
2024-10-20,Grocery,Pasta,3,502,1506
2024-10-20,Electronics,Headphones,2,4745,9490
2024-10-20,Electronics,Smartwatch,2,3718,7436
2024-10-20,Electronics,Headphones,3,2413,7239
2024-10-20,Home,Chair,2,1492,2984
2024-10-20,Electronics,Smartwatch,4,3913,15652
2024-10-20,Beauty,Perfume,3,764,2292
2024-10-20,Fashion,Jacket,1,1669,1669
2024-10-20,Grocery,Pasta,4,366,1464
2024-10-20,Grocery,Pasta,4,232,928
2024-10-20,Grocery,Olive Oil,4,744,2976
2024-10-20,Home,Lamp,4,1991,7964
2024-10-20,Grocery,Pasta,4,433,1732
2024-10-20,Electronics,Laptop,1,5962,5962
2024-10-20,Beauty,Shampoo,3,600,1800
2024-10-20,Electronics,Headphones,4,2762,11048
2024-10-20,Fashion,Sneakers,2,1021,2042
2024-10-20,Grocery,Pasta,4,778,3112
2024-10-20,Beauty,Soap,3,733,2199
2024-10-20,Electronics,Smartwatch,1,3896,3896
2024-10-20,Home,Bedsheet,4,480,1920
2024-10-20,Beauty,Soap,1,836,836
2024-10-20,Fashion,T-Shirt,4,1859,7436
2024-10-20,Grocery,Rice,2,115,230
2024-10-20,Electronics,Laptop,4,5022,20088
2024-10-20,Beauty,Soap,4,901,3604
2024-10-20,Grocery,Pasta,1,475,475
2024-10-20,Fashion,Jacket,2,637,1274
2024-10-20,Home,Bedsheet,1,2195,2195
2024-10-20,Fashion,Jacket,1,1476,1476
2024-10-20,Fashion,Jeans,1,596,596
2024-10-20,Beauty,Face Cream,1,673,673
2024-10-20,Electronics,Smartphone,4,3592,14368
2024-10-20,Electronics,Laptop,2,4335,8670
2024-10-20,Beauty,Soap,1,793,793
2024-10-20,Grocery,Pasta,2,708,1416
2024-10-20,Beauty,Shampoo,2,173,346
2024-10-20,Grocery,Rice,2,374,748
2024-10-20,Beauty,Perfume,4,253,1012
2024-10-20,Beauty,Shampoo,3,651,1953
2024-10-20,Grocery,Cereal,4,659,2636
2024-10-20,Electronics,Laptop,4,1833,7332
2024-10-20,Fashion,Jeans,1,418,418
2024-10-20,Beauty,Shampoo,4,780,3120
2024-10-20,Beauty,Soap,4,646,2584
2024-10-20,Electronics,Smartwatch,2,3742,7484
2024-10-20,Grocery,Cereal,2,363,726
2024-10-20,Fashion,Jeans,4,851,3404
2024-10-20,Electronics,Laptop,4,4504,18016
2024-10-20,Fashion,Jacket,4,1865,7460
2024-10-20,Fashion,T-Shirt,2,671,1342
2024-10-20,Home,Lamp,1,521,521
2024-10-20,Home,Lamp,3,2217,6651
2024-10-20,Grocery,Rice,1,776,776
2024-10-20,Home,Chair,3,1599,4797
2024-10-20,Home,Cookware,3,2333,6999
2024-10-20,Grocery,Olive Oil,2,158,316
2024-10-20,Beauty,Face Cream,2,288,576
2024-10-20,Home,Lamp,1,2487,2487
2024-10-20,Fashion,Sneakers,1,794,794
2024-10-20,Grocery,Olive Oil,3,448,1344
2024-10-20,Fashion,Jeans,3,1075,3225
2024-10-20,Electronics,Smartwatch,1,5240,5240
2024-10-20,Home,Cookware,1,1810,1810
2024-10-20,Grocery,Rice,1,790,790
2024-10-20,Fashion,Jacket,4,1325,5300
2024-10-20,Beauty,Face Cream,1,147,147
2024-10-20,Home,Bedsheet,2,1748,3496
2024-10-20,Electronics,Headphones,3,1518,4554
2024-10-20,Home,Cookware,1,2007,2007
2024-10-20,Home,Cookware,2,2323,4646
2024-10-20,Home,Bedsheet,4,645,2580
2024-10-20,Beauty,Soap,1,128,128
2024-10-20,Grocery,Pasta,2,461,922
2024-10-20,Beauty,Face Cream,3,657,1971
2024-10-20,Grocery,Olive Oil,3,724,2172
2024-10-20,Electronics,Smartwatch,3,3616,10848
2024-10-20,Grocery,Olive Oil,4,277,1108
2024-10-20,Fashion,Jeans,2,535,1070
2024-10-20,Home,Chair,4,2046,8184
2024-10-20,Beauty,Soap,3,410,1230
2024-10-20,Beauty,Soap,2,459,918
2024-10-20,Fashion,T-Shirt,2,983,1966
2024-10-20,Electronics,Laptop,3,5921,17763
2024-10-20,Home,Lamp,2,1868,3736
2024-10-20,Grocery,Rice,3,748,2244
2024-10-20,Grocery,Rice,1,428,428
2024-10-20,Fashion,Jeans,1,1625,1625
2024-10-20,Grocery,Olive Oil,3,131,393
2024-10-20,Electronics,Laptop,3,1885,5655
2024-10-20,Grocery,Cereal,3,604,1812
2024-10-20,Electronics,Smartwatch,4,3908,15632
2024-10-20,Beauty,Face Cream,4,1023,4092
2024-10-20,Beauty,Soap,2,282,564
2024-10-20,Grocery,Cereal,2,399,798
2024-10-20,Beauty,Face Cream,3,899,2697
2024-10-21,Electronics,Headphones,1,1807,1807
2024-10-21,Fashion,Sneakers,1,1511,1511
2024-10-21,Beauty,Perfume,1,448,448
2024-10-21,Home,Bedsheet,1,554,554
2024-10-21,Electronics,Headphones,2,2232,4464
2024-10-21,Beauty,Soap,2,804,1608
2024-10-21,Home,Chair,4,471,1884
2024-10-21,Grocery,Rice,2,374,748
2024-10-21,Home,Chair,3,2162,6486
2024-10-21,Beauty,Perfume,1,717,717
2024-10-21,Beauty,Perfume,1,415,415
2024-10-21,Beauty,Perfume,1,323,323
2024-10-21,Fashion,T-Shirt,2,400,800
2024-10-21,Electronics,Smartphone,4,3477,13908
2024-10-21,Electronics,Smartphone,2,3393,6786
2024-10-21,Home,Chair,1,332,332
2024-10-21,Grocery,Rice,1,599,599
2024-10-21,Fashion,Jeans,2,1331,2662
2024-10-21,Home,Lamp,3,1865,5595
2024-10-21,Fashion,Sneakers,2,1035,2070
2024-10-21,Home,Cookware,3,2189,6567
2024-10-21,Beauty,Soap,2,158,316
2024-10-21,Fashion,T-Shirt,3,785,2355
2024-10-21,Fashion,Jacket,1,1263,1263
2024-10-21,Home,Lamp,3,784,2352
2024-10-21,Grocery,Pasta,3,729,2187
2024-10-21,Grocery,Olive Oil,2,135,270
2024-10-21,Grocery,Cereal,3,291,873
2024-10-21,Home,Bedsheet,4,586,2344
2024-10-21,Beauty,Face Cream,2,252,504
2024-10-21,Beauty,Face Cream,3,416,1248
2024-10-21,Grocery,Pasta,1,341,341
2024-10-21,Grocery,Cereal,3,196,588
2024-10-21,Electronics,Smartwatch,4,1555,6220
2024-10-21,Fashion,T-Shirt,3,1351,4053
2024-10-21,Beauty,Face Cream,2,601,1202
2024-10-21,Electronics,Smartphone,2,5376,10752
2024-10-21,Home,Cookware,4,2317,9268
2024-10-21,Fashion,Jeans,3,761,2283
2024-10-21,Electronics,Smartwatch,1,5381,5381
2024-10-21,Home,Cookware,1,508,508
2024-10-21,Fashion,Sneakers,2,1025,2050
2024-10-21,Grocery,Pasta,2,332,664
2024-10-21,Beauty,Shampoo,3,672,2016
2024-10-21,Electronics,Laptop,3,4363,13089
2024-10-21,Home,Chair,2,2406,4812
2024-10-21,Fashion,Jeans,1,1258,1258
2024-10-21,Grocery,Rice,1,525,525
2024-10-21,Grocery,Olive Oil,4,535,2140
2024-10-21,Electronics,Laptop,4,2363,9452
2024-10-21,Electronics,Laptop,2,3591,7182
2024-10-21,Home,Cookware,3,2117,6351
2024-10-21,Home,Chair,2,330,660
2024-10-21,Home,Lamp,1,2374,2374
2024-10-21,Home,Cookware,2,1229,2458
2024-10-21,Fashion,Sneakers,4,674,2696
2024-10-21,Home,Bedsheet,2,488,976
2024-10-21,Fashion,Jeans,1,920,920
2024-10-21,Home,Bedsheet,3,1388,4164
2024-10-21,Home,Chair,3,1064,3192
2024-10-21,Fashion,Jeans,1,1396,1396
2024-10-21,Fashion,Jacket,2,1219,2438
2024-10-21,Grocery,Rice,4,179,716
2024-10-21,Fashion,T-Shirt,2,424,848
2024-10-21,Grocery,Rice,4,547,2188
2024-10-21,Grocery,Rice,2,122,244
2024-10-21,Beauty,Perfume,4,163,652
2024-10-21,Home,Cookware,4,1276,5104
2024-10-21,Home,Bedsheet,2,427,854
2024-10-21,Beauty,Perfume,2,740,1480
2024-10-21,Beauty,Soap,1,415,415
2024-10-21,Beauty,Perfume,4,410,1640
2024-10-21,Home,Lamp,2,2371,4742
2024-10-21,Fashion,Jacket,4,1031,4124
2024-10-21,Grocery,Olive Oil,4,662,2648
2024-10-21,Fashion,Sneakers,4,1098,4392
2024-10-21,Fashion,T-Shirt,3,1470,4410
2024-10-21,Home,Bedsheet,3,709,2127
2024-10-21,Grocery,Rice,3,109,327
2024-10-21,Fashion,T-Shirt,2,1764,3528
2024-10-21,Electronics,Headphones,1,5814,5814
2024-10-21,Grocery,Cereal,4,291,1164
2024-10-21,Fashion,Sneakers,1,1206,1206
2024-10-21,Electronics,Headphones,2,2976,5952
2024-10-21,Fashion,Jacket,1,1172,1172
2024-10-21,Fashion,Jeans,4,1336,5344
2024-10-21,Grocery,Olive Oil,2,390,780
2024-10-21,Home,Chair,3,1658,4974
2024-10-21,Home,Chair,1,412,412
2024-10-21,Home,Cookware,2,1784,3568
2024-10-21,Home,Cookware,2,2149,4298
2024-10-21,Home,Chair,2,2068,4136
2024-10-21,Grocery,Pasta,3,705,2115
2024-10-21,Home,Chair,2,2255,4510
2024-10-21,Home,Chair,2,1954,3908
2024-10-21,Grocery,Olive Oil,4,707,2828
2024-10-21,Beauty,Perfume,4,494,1976
2024-10-21,Fashion,Sneakers,2,566,1132
2024-10-21,Beauty,Face Cream,2,381,762
2024-10-21,Fashion,T-Shirt,4,1881,7524
2024-10-21,Home,Bedsheet,4,1215,4860
2024-10-21,Grocery,Olive Oil,4,509,2036
2024-10-21,Home,Chair,4,1668,6672
